corpus,document,doc_type,tier,field,field_type,predicted_value,truth_value,grounding_score,extraction_score,correct,min_score
cord,receipt_075,receipt,real,line_items[].name,text,LIPTON PITCHER,LIPTON PITCHER,0.95,0.96,True,0.95
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"54,545","54,545",0.95,0.96,True,0.95
cord,receipt_075,receipt,real,line_items[].name,text,SC/P SUPER SUPREME,SC/P SUPER SUPREME,0.9,0.93,True,0.9
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"47,273","47,273",0.95,0.96,True,0.95
cord,receipt_075,receipt,real,line_items[].name,text,CB/P BLACK PEPP BEEF,CB/P BLACK PEPP BEEF,0.89,0.92,True,0.89
cord,receipt_075,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_075,receipt,real,line_items[].price,money,"48,182","48,182",0.95,0.96,True,0.95
cord,receipt_077,receipt,real,subtotal_price,money,"17,000","17,000",0.99,0.99,True,0.99
cord,receipt_077,receipt,real,total_price,money,"17,000","17,000",0.99,0.99,True,0.99
cord,receipt_077,receipt,real,cash_price,money,"22,000","22,000",0.99,0.99,True,0.99
cord,receipt_077,receipt,real,change_price,money,"5,000","5,000",0.99,0.99,True,0.99
cord,receipt_077,receipt,real,line_items[].name,text,TRIPPLE CHEESE,TRIPPLE CHEESE,0.97,0.97,True,0.97
cord,receipt_077,receipt,real,line_items[].quantity,number,1,1 x,0.98,0.98,True,0.98
cord,receipt_077,receipt,real,line_items[].unit_price,money,"17,000","17,000",0.99,0.97,True,0.97
cord,receipt_077,receipt,real,line_items[].price,money,"17,000","17,000",0.99,0.99,True,0.99
cord,receipt_078,receipt,real,total_price,money,30.000,30.000,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,cash_price,money,30.000,30.000,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,change_price,money,0,0,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].name,text,Lemon Tea (L),Lemon Tea (L),0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].quantity,number,1,1,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].price,money,25.000,25.000,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].name,text,Extra Jelly Lychee,Extra Jelly Lychee,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].quantity,number,1,1,0.995,0.995,True,0.995
cord,receipt_078,receipt,real,line_items[].price,money,5.000,5.000,0.995,0.995,True,0.995
cord,receipt_079,receipt,real,total_price,money,22.000,22.000,0.95,0.94,True,0.94
cord,receipt_079,receipt,real,cash_price,money,22.000,22.000,0.93,0.92,True,0.92
cord,receipt_079,receipt,real,line_items[].name,text,1001-Choco Bun,1001-Choco Bun,0.98,0.98,True,0.98
cord,receipt_079,receipt,real,line_items[].quantity,number,1,x1,0.95,0.96,True,0.95
cord,receipt_079,receipt,real,line_items[].unit_price,money,22.000,22.000,0.95,0.95,True,0.95
cord,receipt_079,receipt,real,line_items[].price,money,22.000,22.000,0.93,0.95,True,0.93
cord,receipt_079,receipt,real,line_items[].name,text,6001-Plastic Bag Small,6001-Plastic Bag Small,0.98,0.98,True,0.98
cord,receipt_079,receipt,real,line_items[].quantity,number,1,x1,0.94,0.95,True,0.94
cord,receipt_079,receipt,real,line_items[].unit_price,money,0,0,0.9,0.93,True,0.9
cord,receipt_079,receipt,real,line_items[].price,money,0,0,0.88,0.92,True,0.88
cord,receipt_080,receipt,real,subtotal_price,money,25.000,25.000,0.98,0.98,True,0.98
cord,receipt_080,receipt,real,total_price,money,25.000,25.000,0.98,0.98,True,0.98
cord,receipt_080,receipt,real,cash_price,money,25.000,25.000,0.98,0.98,True,0.98
cord,receipt_080,receipt,real,change_price,money,0,0,0.97,0.98,True,0.97
cord,receipt_080,receipt,real,line_items[].name,text,"Viet Milk Coffee
+Ice
+M",Viet Milk Coffee,0.97,0.95,False,0.95
cord,receipt_080,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_080,receipt,real,line_items[].price,money,25.000,"25,000",0.98,0.97,False,0.97
cord,receipt_080,receipt,real,line_items[].name,text,,+Ice,,,False,
cord,receipt_080,receipt,real,line_items[].name,text,,+M,,,False,
cord,receipt_081,receipt,real,total_price,money,50.000,50.000,0.98,0.98,True,0.98
cord,receipt_081,receipt,real,line_items[].name,text,3002-Kyoto Choco Mochi,3002-Kyoto Choco Mochi,0.98,0.98,True,0.98
cord,receipt_081,receipt,real,line_items[].quantity,number,2,x2,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].unit_price,money,14.000,14.000,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].price,money,28.000,28.000,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].name,text,1001-Choco Bun,1001-Choco Bun,0.98,0.98,True,0.98
cord,receipt_081,receipt,real,line_items[].quantity,number,1,x1,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].unit_price,money,22.000,22.000,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].price,money,22.000,22.000,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].name,text,6001-Plastic Bag Small,6001-Plastic Bag Small,0.98,0.98,True,0.98
cord,receipt_081,receipt,real,line_items[].quantity,number,1,x1,0.97,0.98,True,0.97
cord,receipt_081,receipt,real,line_items[].unit_price,money,0,0,0.95,0.97,True,0.95
cord,receipt_081,receipt,real,line_items[].price,money,0,0,0.95,0.97,True,0.95
cord,receipt_082,receipt,real,subtotal_price,money,"385,000","385,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,total_price,money,"385,000","385,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,change_price,money,0,0,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,credit_card_price,money,"385,000","385,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].name,text,Chocolate Log Cake,Chocolate Log Cake,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].quantity,number,1x,1x,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].unit_price,money,"115,000","115,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].price,money,"115,000","115,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].name,text,Snowman Cake Chocolate,Snowman Cake Chocolate,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].quantity,number,1x,1x,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].unit_price,money,"60,000","60,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].price,money,"60,000","60,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].name,text,Strawberry Log Cake,Strawberry Log Cake,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].quantity,number,2x,2x,0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].unit_price,money,"105,000","105,000",0.99,0.99,True,0.99
cord,receipt_082,receipt,real,line_items[].price,money,"210,000","210,000",0.99,0.99,True,0.99
cord,receipt_083,receipt,real,subtotal_price,money,20.909,"20,909",0.98,0.98,False,0.98
cord,receipt_083,receipt,real,tax_price,money,2.091,"2,091",0.97,0.97,False,0.97
cord,receipt_083,receipt,real,total_price,money,23.000,"23,000",0.98,0.98,False,0.98
cord,receipt_083,receipt,real,cash_price,money,25.000,25.000,0.97,0.96,True,0.96
cord,receipt_083,receipt,real,change_price,money,2.000,2.000,0.97,0.97,True,0.97
cord,receipt_083,receipt,real,line_items[].name,text,COOKIES AND CREAM,COOKIES AND CREAM,0.98,0.98,True,0.98
cord,receipt_083,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_083,receipt,real,line_items[].price,money,20.909,"20,909",0.98,0.98,False,0.98
cord,receipt_084,receipt,real,subtotal_price,money,36.000,Rp 36.000,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,tax_price,money,3.600,Rp 3.600,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,total_price,money,39.600,Rp 39.600,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].name,text,Kroket,Kroket,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].quantity,number,1x,1x,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].unit_price,money,12.000,@ 12.000,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].price,money,12.000,12.000,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].name,text,Arem Arem,Arem Arem,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].quantity,number,2x,2x,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].unit_price,money,12.000,@ 12.000,0.99,0.99,True,0.99
cord,receipt_084,receipt,real,line_items[].price,money,24.000,24.000,0.99,0.99,True,0.99
cord,receipt_085,receipt,real,subtotal_price,money,179.500,179.500,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,tax_price,money,17.950,17.950,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,total_price,money,197.450,197.450,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,cash_price,money,197.450,197.450,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].name,text,Nasi Putih,Nasi Putih,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,3,3,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,30.000,30.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Nasi Tambah,Nasi Tambah,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,7.000,7.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Ayam Pop,Ayam Pop,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,2,2,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,40.000,40.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Samabal SP,Samabal SP,0.94,0.55,True,0.55
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,11.000,11.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Sambal Gabus Asin Cb,Sambal Gabus Asin Cb,0.985,0.985,True,0.985
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,18.000,18.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Kerupuk Kuah,Kerupuk Kuah,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,15.000,15.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Ikan Bawal Besa,Ikan Bawal Besa,0.93,0.72,True,0.72
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,28.500,28.500,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Telur Dadar,Telur Dadar,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,10.000,10.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Teh Es,Teh Es,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,7.000,7.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Teh Manis,Teh Manis,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,9.000,9.000,0.998,0.98,True,0.98
cord,receipt_085,receipt,real,line_items[].name,text,Es Batu,Es Batu,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_085,receipt,real,line_items[].price,money,4.000,4.000,0.998,0.98,True,0.98
cord,receipt_086,receipt,real,subtotal_price,money,"22,000","22,000",0.98,0.98,True,0.98
cord,receipt_086,receipt,real,total_price,money,"22,000","22,000",0.98,0.98,True,0.98
cord,receipt_086,receipt,real,cash_price,money,"52,000","52,000",0.98,0.98,True,0.98
cord,receipt_086,receipt,real,change_price,money,"30,000","30,000",0.98,0.98,True,0.98
cord,receipt_086,receipt,real,line_items[].name,text,Choezemania,Cheezemania,0.74,0.68,False,0.68
cord,receipt_086,receipt,real,line_items[].quantity,number,1,1,0.95,0.96,True,0.95
cord,receipt_086,receipt,real,line_items[].price,money,"9,500","9,500",0.98,0.98,True,0.98
cord,receipt_086,receipt,real,line_items[].name,text,Mamamia,Mamamia,0.9,0.91,True,0.9
cord,receipt_086,receipt,real,line_items[].quantity,number,1,1,0.95,0.96,True,0.95
cord,receipt_086,receipt,real,line_items[].price,money,"12,500","12,500",0.98,0.98,True,0.98
cord,receipt_087,receipt,real,subtotal_price,money,"36,500","36,500",0.95,0.95,True,0.95
cord,receipt_087,receipt,real,tax_price,money,"3,650","3,650",0.95,0.94,True,0.94
cord,receipt_087,receipt,real,total_price,money,"40,150","40,150",0.97,0.97,True,0.97
cord,receipt_087,receipt,real,credit_card_price,money,"40,150","40,150",0.97,0.96,True,0.96
cord,receipt_087,receipt,real,line_items[].name,text,PHO TAI CHIN,PHOTAI CHIN,0.72,0.68,False,0.68
cord,receipt_087,receipt,real,line_items[].quantity,number,1,1,0.93,0.95,True,0.93
cord,receipt_087,receipt,real,line_items[].price,money,"36,500","36,500",0.95,0.94,True,0.94
cord,receipt_088,receipt,real,subtotal_price,money,"47,000","47,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,total_price,money,"47,000","47,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,change_price,money,0,0,0.99,0.99,True,0.99
cord,receipt_088,receipt,real,credit_card_price,money,"47,000","47,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].name,text,STIX ECLAIRS,STIX ECLAIRS,0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].quantity,number,1,1 x,0.98,0.98,True,0.98
cord,receipt_088,receipt,real,line_items[].unit_price,money,"19,000","19,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].price,money,"19,000","19,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].name,text,ALMOND CREAM CHEESE,ALMOND CREAM CHEESE,0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].quantity,number,1,1 x,0.98,0.98,True,0.98
cord,receipt_088,receipt,real,line_items[].unit_price,money,"28,000","28,000",0.99,0.99,True,0.99
cord,receipt_088,receipt,real,line_items[].price,money,"28,000","28,000",0.99,0.99,True,0.99
cord,receipt_089,receipt,real,subtotal_price,money,,"40,000",0.0,0.6,False,0.0
cord,receipt_089,receipt,real,total_price,money,"40,000","40,000",0.95,0.97,True,0.95
cord,receipt_089,receipt,real,cash_price,money,"50,000","50,000",0.95,0.97,True,0.95
cord,receipt_089,receipt,real,change_price,money,"10,000","10,000",0.95,0.97,True,0.95
cord,receipt_089,receipt,real,line_items[].name,text,XXL Crispy Chicken,XXL Crispy Chicken,0.94,0.95,True,0.94
cord,receipt_089,receipt,real,line_items[].quantity,number,1,1,0.94,0.94,True,0.94
cord,receipt_089,receipt,real,line_items[].price,money,"40,000","40,000",0.95,0.95,True,0.95
cord,receipt_089,receipt,real,line_items[].name,text,- Pedas sedikit,Pedas sedikit,0.9,0.9,False,0.9
cord,receipt_089,receipt,real,line_items[].quantity,number,1,1,0.1,0.1,True,0.1
cord,receipt_089,receipt,real,line_items[].price,money,0,0,0.9,0.92,True,0.9
cord,receipt_090,receipt,real,subtotal_price,money,"26,818","26,818",0.99,0.99,True,0.99
cord,receipt_090,receipt,real,tax_price,money,"2,681","2,681",0.98,0.93,True,0.93
cord,receipt_090,receipt,real,total_price,money,"29,500","29,500",0.99,0.99,True,0.99
cord,receipt_090,receipt,real,cash_price,money,"29,500","29,500",0.99,0.99,True,0.99
cord,receipt_090,receipt,real,line_items[].name,text,CIRENG PANDAWA,CIRENG PANDAWA,0.98,0.99,True,0.98
cord,receipt_090,receipt,real,line_items[].quantity,number,1,1,0.97,0.98,True,0.97
cord,receipt_090,receipt,real,line_items[].price,money,"26,818","26,818",0.99,0.99,True,0.99
cord,receipt_091,receipt,real,total_price,money,"21,000",21.000,0.96,0.96,False,0.96
cord,receipt_091,receipt,real,cash_price,money,"30,000",30.000,0.97,0.97,False,0.97
cord,receipt_091,receipt,real,change_price,money,"9,000",9.000,0.96,0.96,False,0.96
cord,receipt_091,receipt,real,line_items[].name,text,BAKSO BNGKS,BAKSO BNGKS,0.95,0.95,True,0.95
cord,receipt_091,receipt,real,line_items[].quantity,number,1,1,0.95,0.95,True,0.95
cord,receipt_091,receipt,real,line_items[].price,money,"15,000",15.000,0.96,0.96,False,0.96
cord,receipt_091,receipt,real,line_items[].name,text,GORENGAN,GORENGAN,0.95,0.95,True,0.95
cord,receipt_091,receipt,real,line_items[].quantity,number,6,6,0.95,0.95,True,0.95
cord,receipt_091,receipt,real,line_items[].price,money,"6,000",6.000,0.95,0.95,False,0.95
cord,receipt_092,receipt,real,total_price,money,240.000,240.000,0.98,0.98,True,0.98
cord,receipt_092,receipt,real,cash_price,money,250.000,250.000,0.98,0.98,True,0.98
cord,receipt_092,receipt,real,change_price,money,10.000,"10,000",0.98,0.98,False,0.98
cord,receipt_092,receipt,real,line_items[].name,text,901016 -TICKET CP,- TICKET CP,0.96,0.95,False,0.95
cord,receipt_092,receipt,real,line_items[].quantity,number,4,4,0.97,0.97,True,0.97
cord,receipt_092,receipt,real,line_items[].unit_price,money,60.000,60.000,0.98,0.97,True,0.97
cord,receipt_092,receipt,real,line_items[].price,money,240.000,"240,000",0.98,0.98,False,0.98
cord,receipt_093,receipt,real,subtotal_price,money,"16,363","16,363",0.98,0.98,True,0.98
cord,receipt_093,receipt,real,tax_price,money,"1,636","1,636",0.98,0.97,True,0.97
cord,receipt_093,receipt,real,total_price,money,"17,999","17,999",0.98,0.98,True,0.98
cord,receipt_093,receipt,real,line_items[].name,text,THAI ICED TEA (L),THAI ICED TEA (L),0.98,0.98,True,0.98
cord,receipt_093,receipt,real,line_items[].quantity,number,1,1 X,0.97,0.97,True,0.97
cord,receipt_093,receipt,real,line_items[].unit_price,money,"16,363","16,363",0.97,0.96,True,0.96
cord,receipt_093,receipt,real,line_items[].price,money,"16,363","16,363",0.98,0.98,True,0.98
cord,receipt_094,receipt,real,subtotal_price,money,"119,000","119,000",0.99,0.99,True,0.99
cord,receipt_094,receipt,real,tax_price,money,"12,733","12,733",0.99,0.98,True,0.98
cord,receipt_094,receipt,real,service_price,money,"8,330","8,330",0.99,0.99,True,0.99
cord,receipt_094,receipt,real,total_price,money,"140,063","140,063",0.99,0.99,True,0.99
cord,receipt_094,receipt,real,credit_card_price,money,"140,063","140,063",0.98,0.92,True,0.92
cord,receipt_094,receipt,real,line_items[].name,text,TAHU GORENG,TAHU GORENG,0.96,0.96,True,0.96
cord,receipt_094,receipt,real,line_items[].quantity,number,1,1,0.97,0.95,True,0.95
cord,receipt_094,receipt,real,line_items[].price,money,"28,000","28,000",0.98,0.98,True,0.98
cord,receipt_094,receipt,real,line_items[].name,text,CAKWE,CAKWE,0.92,0.92,True,0.92
cord,receipt_094,receipt,real,line_items[].quantity,number,1,1,0.97,0.95,True,0.95
cord,receipt_094,receipt,real,line_items[].price,money,"17,000","17,000",0.98,0.98,True,0.98
cord,receipt_094,receipt,real,line_items[].name,text,PHO TAI CHIN (R),PHO TAI CHIN(R),0.95,0.95,False,0.95
